,x_rv,y_rv,y_rv_err,x_astrometry,y_ra,y_dec,y_ra_err,y_dec_err
0,100.0,-4.685738255157006,0.3,108.0,-0.00021073059378392503,0.0003740037517254274,6e-05,6e-05
1,101.0,-4.7049777478137065,0.3,126.0,-0.00029298716989666567,0.0003118590488892663,6e-05,6e-05
2,102.0,-5.159880567751298,0.3,144.0,-0.00010758352174796667,0.00027226563745201657,6e-05,6e-05
3,103.0,-4.814196944023715,0.3,162.0,-0.00020250412704005195,0.0002844877355962903,6e-05,6e-05
4,104.0,-4.614528805474672,0.3,180.0,-0.0001721189531065389,0.00031507093016414935,6e-05,6e-05
5,105.0,-4.461832001688666,0.3,198.0,-0.00011429561877930818,0.00037549938409016864,6e-05,6e-05
6,106.0,-4.4730577040409765,0.3,216.0,1.6654488135236476e-05,0.00018170776477423694,6e-05,6e-05
7,107.0,-5.057191695926664,0.3,234.0,-0.00015468058170395015,0.00033089227500183847,6e-05,6e-05
8,108.0,-4.852945904169964,0.3,252.0,-7.093825388053867e-05,0.00024449955224946764,6e-05,6e-05
9,109.0,-4.198032475680101,0.3,270.0,-0.00015895977589124374,0.00035927854181967873,6e-05,6e-05
10,110.0,-4.529037951882512,0.3,288.0,2.819110540036128e-05,0.00029591832590988355,6e-05,6e-05
11,111.0,-4.6411765948228245,0.3,306.0,-6.503044875579096e-05,0.00037798848002399386,6e-05,6e-05
12,112.0,-4.813207659881132,0.3,324.0,-0.0001560098031564314,0.00025769879866545484,6e-05,6e-05
13,113.0,-4.90195054827182,0.3,342.0,-3.3194755013467505e-05,0.0003817921425579728,6e-05,6e-05
14,114.0,-4.736934854074619,0.3,360.0,5.570999378356697e-05,0.00032217886042337844,6e-05,6e-05
15,115.0,-4.926281367152102,0.3,378.0,0.00010072743962395426,0.00039941471417253037,6e-05,6e-05
16,116.0,-4.057518261230259,0.3,396.0,4.5697595835585304e-05,0.00032453798788524324,6e-05,6e-05
17,117.0,-4.83020652367073,0.3,414.0,-2.6368978371113602e-05,0.00040200012251804157,6e-05,6e-05
18,118.0,-4.695524301289412,0.3,432.0,-3.936685369596069e-06,0.0003427263173914655,6e-05,6e-05
19,119.0,-4.752479205383202,0.3,450.0,0.00010885325482904592,0.00031965782332668026,6e-05,6e-05
20,120.0,-4.911604937094971,0.3,468.0,0.0002146438663475163,0.00036899933604813876,6e-05,6e-05
21,121.0,-4.39228266049269,0.3,486.0,7.37602835846721e-05,0.00037685124000944026,6e-05,6e-05
22,122.0,-4.080644580745894,0.3,504.0,-4.9938502167333346e-05,0.00043099207754870834,6e-05,6e-05
23,123.0,-4.656143579506231,0.3,522.0,0.00010884697446173767,0.0003235809681041062,6e-05,6e-05
24,124.0,-4.824452354716672,0.3,540.0,0.00011134451364448514,0.00040116961692991963,6e-05,6e-05
25,125.0,-4.807640532020554,0.3,558.0,2.0266129302099855e-05,0.0002670452312282783,6e-05,6e-05
26,126.0,-4.439694095515768,0.3,576.0,0.00023871989139908142,0.0002965144104115816,6e-05,6e-05
27,127.0,-4.404332169672734,0.3,594.0,6.184481052981769e-05,0.0002143998639041418,6e-05,6e-05
28,128.0,-4.3642347526812895,0.3,612.0,0.00016351483616592133,0.0002077658561671046,6e-05,6e-05
29,129.0,-4.139475998257532,0.3,630.0,7.986170005850154e-05,0.0003552684160763631,6e-05,6e-05
30,130.0,-4.7361989686750885,0.3,648.0,0.00021301271361640037,0.0003532160261838697,6e-05,6e-05
31,131.0,-4.649421049861938,0.3,666.0,0.00024292562772873857,0.0001549535054686152,6e-05,6e-05
32,132.0,-4.090490069381746,0.3,684.0,0.0001932312624997559,0.00024179036102353672,6e-05,6e-05
33,133.0,-4.162517778231012,0.3,702.0,0.00016140954374350346,0.00031878214468996106,6e-05,6e-05
34,134.0,-4.414497685273634,0.3,720.0,0.00022810214414680722,0.0002471416210898452,6e-05,6e-05
35,135.0,-4.44927645483675,0.3,738.0,0.000272428390041226,0.0003036268865454703,6e-05,6e-05
36,136.0,-4.416448595921091,0.3,756.0,0.00032076471100951723,0.0003336882223475487,6e-05,6e-05
37,137.0,-4.45012429301306,0.3,774.0,0.00033165338840310694,0.000242785895489375,6e-05,6e-05
38,138.0,-4.427467080208452,0.3,792.0,0.0002730327249206461,0.00016965093658903845,6e-05,6e-05
39,139.0,-4.400233769162681,0.3,810.0,0.0003105225390261445,0.0003108188824783326,6e-05,6e-05
40,140.0,-3.9458593558929755,0.3,828.0,0.0002972301877571056,0.0003427904728981565,6e-05,6e-05
41,141.0,-3.8909082423543406,0.3,846.0,0.00033925462371531034,0.00011872957360008687,6e-05,6e-05
42,142.0,-4.657314205134608,0.3,864.0,0.0002884359058032251,0.00013844882272989794,6e-05,6e-05
43,143.0,-4.409924564250302,0.3,882.0,0.0003937942079904312,0.0003369497183511993,6e-05,6e-05
44,144.0,-4.746992000039538,0.3,900.0,0.0002702347589494374,0.00013005756981625125,6e-05,6e-05
45,145.0,-4.45827294310073,0.3,918.0,0.0003633424153883767,0.00015717591925540854,6e-05,6e-05
46,146.0,-4.178491400208397,0.3,936.0,0.0003425467658077852,0.00020496500385794528,6e-05,6e-05
47,147.0,-4.4412764970938134,0.3,954.0,0.00041369254397004306,0.0002243374722373332,6e-05,6e-05
48,148.0,-4.352509200824942,0.3,972.0,0.00038607626333877825,0.0001675626736527587,6e-05,6e-05
49,149.0,-4.170511966338305,0.3,990.0,0.0003728839480431963,0.00010660960941929703,6e-05,6e-05
50,150.0,-3.806778165788397,0.3,1008.0,0.0003099930263672777,0.00015690953610029122,6e-05,6e-05
51,151.0,-4.255372628909456,0.3,1026.0,0.00048249564020087495,6.155167219786839e-05,6e-05,6e-05
52,152.0,-4.0476591184679656,0.3,1044.0,0.00048698870617673633,0.0002615597220966403,6e-05,6e-05
53,153.0,-3.512619125714711,0.3,1062.0,0.00045955575416183324,0.0001244104678495053,6e-05,6e-05
54,154.0,-4.124015531232907,0.3,1080.0,0.0004615104829084379,9.651496194265264e-05,6e-05,6e-05
55,155.0,-4.042414095209456,0.3,1098.0,0.0004762024233466823,5.439098278564476e-05,6e-05,6e-05
56,156.0,-3.6767362955586465,0.3,1116.0,0.0004716779624461921,0.00019486682896015055,6e-05,6e-05
57,157.0,-3.630439835499873,0.3,1134.0,0.0004264062011339159,2.96786280511453e-05,6e-05,6e-05
58,158.0,-4.157829486846617,0.3,1152.0,0.0004728763235671181,1.6026771149710805e-05,6e-05,6e-05
