,x_rv,y_rv,y_rv_err,x_astrometry,y_ra,y_dec,y_ra_err,y_dec_err
0,100.0,-4.6530567335731385,0.3,108.0,-0.00022739567612447593,0.0003574569126959326,6e-05,6e-05
1,101.0,-4.494689549055662,0.3,126.0,-0.00017615944457210749,0.00029220020920464466,6e-05,6e-05
2,102.0,-4.476707845779352,0.3,144.0,-0.00019239780790670429,0.0002580755251399574,6e-05,6e-05
3,103.0,-4.914188451755978,0.3,162.0,-0.0001332103714678661,0.00045514249484642963,6e-05,6e-05
4,104.0,-4.73401565207811,0.3,180.0,-0.00018350245199430813,0.0003047756541829246,6e-05,6e-05
5,105.0,-4.092845929400034,0.3,198.0,-2.7663725972261265e-05,0.00040363104902393747,6e-05,6e-05
6,106.0,-4.1976857952179225,0.3,216.0,-0.00011612934409407571,0.00026677393657868997,6e-05,6e-05
7,107.0,-4.415647246421363,0.3,234.0,-9.671033911791223e-05,0.00038723565574147315,6e-05,6e-05
8,108.0,-4.968470503002511,0.3,252.0,1.0318626551652891e-06,0.0002585807696499479,6e-05,6e-05
9,109.0,-4.957656118930538,0.3,270.0,-7.662873461828645e-05,0.00036469361084723626,6e-05,6e-05
10,110.0,-4.724575512656123,0.3,288.0,-0.00017885705377704747,0.0004105493671791926,6e-05,6e-05
11,111.0,-4.54108655371439,0.3,306.0,-8.55049758012591e-06,0.00029934903994485555,6e-05,6e-05
12,112.0,-4.057099481530738,0.3,324.0,5.775764695504729e-05,0.00032360327716809544,6e-05,6e-05
13,113.0,-4.739678230753622,0.3,342.0,4.3996167670653786e-05,0.0003205959805948829,6e-05,6e-05
14,114.0,-5.256221826774199,0.3,360.0,1.4366906615611531e-05,0.0002885837635245805,6e-05,6e-05
15,115.0,-4.677525237572393,0.3,378.0,-0.00010195388303733079,0.0002711327386706202,6e-05,6e-05
16,116.0,-4.579730243594164,0.3,396.0,-3.218006671218451e-05,0.00035994296553914964,6e-05,6e-05
17,117.0,-4.585071731596773,0.3,414.0,7.87039000612141e-05,0.0003988664987503095,6e-05,6e-05
18,118.0,-4.830914865743822,0.3,432.0,0.00014518082131527172,0.0003840963789672473,6e-05,6e-05
19,119.0,-4.656753345559439,0.3,450.0,3.780393677767253e-05,0.00037276998667415455,6e-05,6e-05
20,120.0,-4.955827775169794,0.3,468.0,6.601856116362188e-05,0.0003349867183741011,6e-05,6e-05
21,121.0,-4.262498440082306,0.3,486.0,0.00015192731882378635,0.00029084713774654654,6e-05,6e-05
22,122.0,-4.998267236721808,0.3,504.0,8.317989502856226e-05,0.0004394953717054425,6e-05,6e-05
23,123.0,-4.896504684508767,0.3,522.0,7.04919809318201e-05,0.00036282052625944913,6e-05,6e-05
24,124.0,-5.301411958042083,0.3,540.0,0.0001111447611760736,0.00030385969263123255,6e-05,6e-05
25,125.0,-4.114609300660103,0.3,558.0,0.00017267025704446868,0.0003345121331588251,6e-05,6e-05
26,126.0,-4.587896058445857,0.3,576.0,0.0001458684836256744,0.0002612368297083252,6e-05,6e-05
27,127.0,-3.9584298941415645,0.3,594.0,0.0001936741949313536,0.0003112779483855251,6e-05,6e-05
28,128.0,-4.187635895261584,0.3,612.0,0.00021290569258541767,0.0002475520189847267,6e-05,6e-05
29,129.0,-4.968756484174201,0.3,630.0,0.0002333833370704736,0.00022682141711561862,6e-05,6e-05
30,130.0,-4.728864870328504,0.3,648.0,0.00013446546833862117,0.00023224996994972654,6e-05,6e-05
31,131.0,-4.195046102142177,0.3,666.0,0.00017300375329970793,0.00022536936581254397,6e-05,6e-05
32,132.0,-4.466113295179013,0.3,684.0,0.00032916211583275986,0.00021161713591284686,6e-05,6e-05
33,133.0,-3.881436549874514,0.3,702.0,0.00031015188828445434,0.00027476443520711957,6e-05,6e-05
34,134.0,-4.44779295237714,0.3,720.0,0.0002549280833111133,0.00023149481851003037,6e-05,6e-05
35,135.0,-4.620379061233054,0.3,738.0,0.00019735843030577988,0.00031634437315575085,6e-05,6e-05
36,136.0,-4.422096912652018,0.3,756.0,0.0003086276192497893,0.00019155812263025985,6e-05,6e-05
37,137.0,-4.138252886142957,0.3,774.0,0.000294680399466859,0.00021718144421417894,6e-05,6e-05
38,138.0,-3.86425121493796,0.3,792.0,0.00029199596886912737,0.00019330777503256708,6e-05,6e-05
39,139.0,-4.062145277536883,0.3,810.0,0.00028381142829788666,0.00028445768223987153,6e-05,6e-05
40,140.0,-4.413028725431272,0.3,828.0,0.0003292259100466596,0.00018916026700979826,6e-05,6e-05
41,141.0,-4.624092861108412,0.3,846.0,0.00028478270657188127,0.00019522202067012574,6e-05,6e-05
42,142.0,-3.998207804612414,0.3,864.0,0.00029319927343138914,0.0001933815645843622,6e-05,6e-05
43,143.0,-4.463337413615644,0.3,882.0,0.0003552309688380656,0.00021461181465968983,6e-05,6e-05
44,144.0,-4.322097149967922,0.3,900.0,0.00036719023606602354,0.00022227296690973091,6e-05,6e-05
45,145.0,-4.133192413372317,0.3,918.0,0.0004649761926234972,0.00028113717238268895,6e-05,6e-05
46,146.0,-4.582450826171598,0.3,936.0,0.0003348289949260873,0.00017985818830461986,6e-05,6e-05
47,147.0,-4.061522832730468,0.3,954.0,0.00046902892332093167,0.00014636988740747954,6e-05,6e-05
48,148.0,-4.229600566700338,0.3,972.0,0.00034252095452181274,0.00013717995655938047,6e-05,6e-05
49,149.0,-4.752767549894663,0.3,990.0,0.0004592510609689758,0.00017715736711832966,6e-05,6e-05
50,150.0,-4.319100831344372,0.3,1008.0,0.0003750326217751971,0.000206972732322491,6e-05,6e-05
51,151.0,-4.367883476965102,0.3,1026.0,0.0003870427213270434,0.00012895607815535415,6e-05,6e-05
52,152.0,-4.127868515732443,0.3,1044.0,0.00038889549606252,5.874158446599326e-05,6e-05,6e-05
53,153.0,-4.451761131445662,0.3,1062.0,0.00041045098202439244,4.742276680580189e-05,6e-05,6e-05
54,154.0,-4.45241015147407,0.3,1080.0,0.0004257157981211423,6.255123845860913e-05,6e-05,6e-05
55,155.0,-4.404489938697485,0.3,1098.0,0.00039529997756896057,0.00015549628115241705,6e-05,6e-05
56,156.0,-4.175448292005155,0.3,1116.0,0.00042918329310313484,0.00011493304924772466,6e-05,6e-05
57,157.0,-4.746657737661706,0.3,1134.0,0.0003462845028888862,8.364613548108365e-05,6e-05,6e-05
58,158.0,-3.8663675274497855,0.3,1152.0,0.00034338588183947956,9.776983580379178e-05,6e-05,6e-05
59,159.0,-4.36742854319105,0.3,1170.0,0.0005016903237526837,1.722426983854806e-05,6e-05,6e-05
60,160.0,-4.0222225493510475,0.3,1188.0,0.0005521131170485132,-3.824517248678611e-06,6e-05,6e-05
61,161.0,-3.95668599008189,0.3,1206.0,0.0005009103704208357,4.2173973096421154e-05,6e-05,6e-05
62,162.0,-4.192449180175241,0.3,1224.0,0.0004972702404251687,-3.332897678209849e-05,6e-05,6e-05
63,163.0,-3.9692988318691733,0.3,1242.0,0.00042748677248943373,2.0648953447441038e-05,6e-05,6e-05
64,164.0,-4.008686132577448,0.3,1260.0,0.0004548176730632455,0.00011778566022223405,6e-05,6e-05
65,165.0,-3.82598914438687,0.3,1278.0,0.00042255636752669835,1.9923973576358426e-05,6e-05,6e-05
66,166.0,-4.446818285820731,0.3,1296.0,0.0004822332848593242,6.775324732235836e-06,6e-05,6e-05
67,167.0,-4.106269622625346,0.3,1314.0,0.00052321743275542,2.9634058962399607e-05,6e-05,6e-05
68,168.0,-3.676760812181538,0.3,1332.0,0.0005756178995095235,-1.1214726418357064e-05,6e-05,6e-05
69,169.0,-4.128613163779058,0.3,1350.0,0.00043612456126242356,4.741423113589032e-05,6e-05,6e-05
70,170.0,-4.228228847923802,0.3,1368.0,0.00030841929160076024,-0.00010366538460425544,6e-05,6e-05
71,171.0,-4.3929182178933255,0.3,1386.0,0.0005683676824072273,-5.348570461224113e-05,6e-05,6e-05
72,172.0,-3.643350078985019,0.3,1404.0,0.0003783621378206213,-0.00014959295567056082,6e-05,6e-05
73,173.0,-3.630216328351687,0.3,1422.0,0.0004898712146025883,-0.0001069123606230017,6e-05,6e-05
74,174.0,-4.354571241837391,0.3,1440.0,0.00044201191461103667,-6.109308472067654e-05,6e-05,6e-05
75,175.0,-3.741762977506699,0.3,1458.0,0.0003518817848887005,-5.681338613246769e-05,6e-05,6e-05
76,176.0,-3.5197123343293977,0.3,1476.0,0.000460395960492855,-5.1914457844678367e-05,6e-05,6e-05
77,177.0,-3.5892049420107877,0.3,1494.0,0.00044631511122021216,-5.3229733605502776e-05,6e-05,6e-05
78,178.0,-4.142936207593971,0.3,1512.0,0.0005536582727713425,-0.00013476301078450603,6e-05,6e-05
79,179.0,-3.5567463472986676,0.3,1530.0,0.0004468270566602708,-0.00011303445831200521,6e-05,6e-05
80,360.0,-0.9479715731180463,0.3,1548.0,0.00035978633155106103,-0.0001208052004149397,6e-05,6e-05
81,361.0,-1.26086337280866,0.3,1566.0,0.0005983123396847762,-0.00021177147036078448,6e-05,6e-05
82,362.0,-0.8856968023021717,0.3,1584.0,0.0005702342713811292,-0.00016158024774038922,6e-05,6e-05
83,363.0,-1.8383527614319521,0.3,1602.0,0.0005173202468557721,-0.00020705142771996628,6e-05,6e-05
84,364.0,-1.651890541911916,0.3,1620.0,0.0005030942903090738,-0.0001219415179880296,6e-05,6e-05
85,365.0,-1.791481904110162,0.3,1638.0,0.0003191038878526112,-8.720935154617331e-05,6e-05,6e-05
86,366.0,-0.7423110260717671,0.3,1656.0,0.00041313861350616537,-0.00010817800222664741,6e-05,6e-05
87,367.0,-1.4003121139469876,0.3,1674.0,0.0003849566515306644,-0.0002806443459866457,6e-05,6e-05
88,368.0,-0.8195699684251254,0.3,1692.0,0.0003599377534091204,-0.000157902636637469,6e-05,6e-05
89,369.0,-0.6819656792921418,0.3,1710.0,0.0004234515596649484,-0.0002164589630413141,6e-05,6e-05
90,370.0,-1.4367847436638985,0.3,1728.0,0.00046130156903558624,-0.0003237544836634039,6e-05,6e-05
91,371.0,-1.3062169735978226,0.3,1746.0,0.000515447981495504,-0.00022082518491666666,6e-05,6e-05
92,372.0,-0.6179118261498282,0.3,1764.0,0.00030145289043403923,-0.00026153181187482585,6e-05,6e-05
93,373.0,-1.0190980673094525,0.3,1782.0,0.00036471321521093514,-0.00022185095806273087,6e-05,6e-05
94,374.0,-1.1004319786632237,0.3,1800.0,0.0003682135088808747,-0.00025644884030911287,6e-05,6e-05
95,375.0,-1.105826417073705,0.3,1818.0,0.0004735912796009981,-0.00034176558141129926,6e-05,6e-05
96,376.0,-1.1363644655674912,0.3,1836.0,0.00042069684730643825,-0.0002350938443180071,6e-05,6e-05
97,377.0,-0.7994337932416121,0.3,1854.0,0.0003289056572024536,-0.00021266997183286586,6e-05,6e-05
98,378.0,-0.6612051284910374,0.3,1872.0,0.0004241774361914729,-0.00022712614047004607,6e-05,6e-05
99,379.0,-0.8253224860974926,0.3,1890.0,0.00032824612896309376,-0.0003092779886954398,6e-05,6e-05
100,380.0,-0.6723848640553771,0.3,1908.0,0.0003857070314636495,-0.0003381442761985353,6e-05,6e-05
101,381.0,-1.260981505020853,0.3,1926.0,0.0002449384832872312,-0.00028364493153141494,6e-05,6e-05
102,382.0,-0.7762124031324604,0.3,1944.0,0.0002782719916984356,-0.000291621126722038,6e-05,6e-05
103,383.0,-0.9461107946200015,0.3,1962.0,0.0004225887287424385,-0.00031034978890164656,6e-05,6e-05
104,384.0,-1.2937224316383147,0.3,1980.0,0.0003568234847637387,-0.0003060270261653654,6e-05,6e-05
105,385.0,-0.9500315108712484,0.3,1998.0,0.000363216591839778,-0.0003453909748191628,6e-05,6e-05
106,386.0,-0.9503146947013306,0.3,2016.0,0.0002651979582700909,-0.00031630862516347563,6e-05,6e-05
107,387.0,-0.5141368343704149,0.3,2034.0,0.0004482091024618169,-0.0003086917294983886,6e-05,6e-05
108,388.0,-1.115444022321964,0.3,2052.0,0.00028833064900376875,-0.0003066822471989073,6e-05,6e-05
109,389.0,-1.136283751515102,0.3,2070.0,0.000289221930338993,-0.0003117464759232268,6e-05,6e-05
110,390.0,-0.9119815122725006,0.3,2088.0,0.00025395563248767735,-0.000393278182370223,6e-05,6e-05
111,391.0,-0.5160472725915701,0.3,2106.0,0.0003117720377086399,-0.00031136905535801996,6e-05,6e-05
112,392.0,-0.6300267749965575,0.3,2124.0,0.00026906596507715835,-0.00048620771204589545,6e-05,6e-05
113,393.0,-0.9184398137950133,0.3,2142.0,0.0002890995768882369,-0.0001984286189248791,6e-05,6e-05
114,394.0,-0.916851008731409,0.3,2160.0,0.00018408895227085188,-0.00042858997335592207,6e-05,6e-05
115,395.0,-0.7236063421650383,0.3,2178.0,0.0001473627885132092,-0.0003959024887953406,6e-05,6e-05
116,396.0,-0.64839830706902,0.3,2196.0,0.00015900773514460496,-0.000374811403476116,6e-05,6e-05
117,397.0,-0.7969456852663236,0.3,2214.0,0.00023085768833011047,-0.00026954484953583147,6e-05,6e-05
118,398.0,-0.956713494269845,0.3,2232.0,0.00020214232239917137,-0.0003001644514769798,6e-05,6e-05
119,399.0,-0.8470731790886509,0.3,2250.0,0.00010601541100594939,-0.00034127435558322636,6e-05,6e-05
120,400.0,-0.9221301456641708,0.3,2268.0,0.0001581016560406372,-0.0002871409410550899,6e-05,6e-05
121,401.0,-0.4020566384609973,0.3,2286.0,0.00014703196378903214,-0.0003538232983322095,6e-05,6e-05
122,402.0,-0.5906354372485831,0.3,2304.0,0.00014162440299137941,-0.0004421653808223635,6e-05,6e-05
123,403.0,-1.1207188328709499,0.3,2322.0,0.00013094669397440518,-0.00020475832561939818,6e-05,6e-05
124,404.0,-0.6659495294883444,0.3,2340.0,0.00015831860805055412,-0.0003601303916733578,6e-05,6e-05
