,x_rv,y_rv,y_rv_err,x_astrometry,y_ra,y_dec,y_ra_err,y_dec_err
0,100.0,-4.781410939677215,0.3,108.0,-0.00019502555778626575,0.00030912907855786627,6e-05,6e-05
1,101.0,-4.717371330876881,0.3,144.0,-0.00018475043697718492,0.0003667789212129214,6e-05,6e-05
2,102.0,-4.63324814115219,0.3,180.0,-0.00021811926614228049,0.00033557151477700445,6e-05,6e-05
3,103.0,-4.305380901207684,0.3,216.0,-0.00011372724186103754,0.00029187967672911864,6e-05,6e-05
4,104.0,-4.809869746036597,0.3,252.0,-0.00012998497615694104,0.0003127208585001496,6e-05,6e-05
5,105.0,-4.610764854196692,0.3,288.0,-7.964125690438221e-05,0.0003725221750012991,6e-05,6e-05
6,106.0,-4.258263886449568,0.3,324.0,-9.799195495717817e-05,0.0004391916490755391,6e-05,6e-05
7,107.0,-4.323470639647272,0.3,360.0,-8.98768787015205e-05,0.00041201066696025686,6e-05,6e-05
8,108.0,-4.5292783595261366,0.3,396.0,7.414598689392947e-05,0.0004271098559416192,6e-05,6e-05
9,109.0,-4.718032793388669,0.3,432.0,-2.43275696376161e-06,0.0002556149297421954,6e-05,6e-05
10,110.0,-4.914080000016266,0.3,468.0,-3.6419126822330013e-05,0.0002858948051319584,6e-05,6e-05
11,111.0,-4.186933593170504,0.3,504.0,0.00017141633531122532,0.0003469097933327144,6e-05,6e-05
12,112.0,-4.5842316085508354,0.3,540.0,0.00013644811789774192,0.00032903071738887764,6e-05,6e-05
13,113.0,-3.923030147876726,0.3,576.0,7.222799300771353e-05,0.00031041459193951906,6e-05,6e-05
14,114.0,-4.597884818495492,0.3,612.0,0.00016104502484151273,0.0003320063036282248,6e-05,6e-05
15,115.0,-4.549110899171892,0.3,648.0,0.0002297826967659634,0.0002695024949542755,6e-05,6e-05
16,116.0,-4.810019343574166,0.3,684.0,0.00038111078674102757,0.0002593053753838908,6e-05,6e-05
17,117.0,-4.961125874841947,0.3,720.0,0.00019017933108638214,0.00022921475849417517,6e-05,6e-05
18,118.0,-4.439116297497823,0.3,756.0,0.00027666333393605607,0.00024381999576344736,6e-05,6e-05
19,119.0,-4.827681380206896,0.3,792.0,0.00028589924014373123,0.00019630498862834923,6e-05,6e-05
20,120.0,-4.7892466559232325,0.3,828.0,0.00042063832504408,0.0003140398446760569,6e-05,6e-05
21,121.0,-4.244394764762606,0.3,864.0,0.0004076931792678704,0.00025056974143663016,6e-05,6e-05
22,122.0,-4.28447122064112,0.3,900.0,0.00036537903009424506,0.00017249305789107,6e-05,6e-05
23,123.0,-5.067029505046876,0.3,936.0,0.0003479400525298968,0.00022738730566833405,6e-05,6e-05
24,124.0,-4.987334287734967,0.3,972.0,0.00027485539412338357,0.00013073397070755013,6e-05,6e-05
25,125.0,-4.648292232810133,0.3,1008.0,0.0004318692049024118,0.00018527646622393696,6e-05,6e-05
26,126.0,-4.681930265512172,0.3,1044.0,0.0004797594490123654,0.0001789388812669865,6e-05,6e-05
27,127.0,-4.671055319882326,0.3,1080.0,0.0004459122895152652,0.00010728366682675868,6e-05,6e-05
28,128.0,-4.572236374859814,0.3,1116.0,0.00044308011793632736,7.389100531415938e-05,6e-05,6e-05
29,129.0,-4.164963017186452,0.3,1152.0,0.00040310221068433436,-1.4381223007174925e-05,6e-05,6e-05
30,130.0,-4.349768445006721,0.3,1188.0,0.00047162502673919054,2.914366290505253e-05,6e-05,6e-05
31,131.0,-4.3538189000366065,0.3,1224.0,0.0005073494045566597,1.9986412979956406e-06,6e-05,6e-05
32,132.0,-4.501633573423867,0.3,1260.0,0.00048505078210138935,5.310317054621732e-05,6e-05,6e-05
33,133.0,-4.591939957412348,0.3,1296.0,0.00045447582560673817,-4.612569845909017e-05,6e-05,6e-05
34,134.0,-4.983915825862692,0.3,1332.0,0.0003920350886231853,5.024759856858164e-05,6e-05,6e-05
35,135.0,-4.040444853227121,0.3,1368.0,0.0005595259557667712,-6.0546202219089414e-05,6e-05,6e-05
36,136.0,-4.937613988561248,0.3,1404.0,0.00039278731573197986,-0.0001658881126971435,6e-05,6e-05
37,137.0,-4.370021788609295,0.3,1440.0,0.000440664843266986,-2.7827115608100888e-05,6e-05,6e-05
38,138.0,-4.683337111914175,0.3,1476.0,0.00048564298409763,-4.0781724385388744e-05,6e-05,6e-05
39,139.0,-4.667919072607042,0.3,1512.0,0.0005290465266781357,-2.7037329491143834e-05,6e-05,6e-05
40,140.0,-4.167635427804484,0.3,1548.0,0.00046288585667450164,-0.0001011516433979157,6e-05,6e-05
41,141.0,-4.588576977769857,0.3,1584.0,0.00043150152989484994,-3.650951072678389e-05,6e-05,6e-05
42,142.0,-4.49401191521544,0.3,1620.0,0.0005212242140606555,-0.00015847833079163026,6e-05,6e-05
43,143.0,-4.1411268078691865,0.3,1656.0,0.0004469613452651584,-0.00017028333806442478,6e-05,6e-05
44,144.0,-4.389834451828374,0.3,1692.0,0.0004698496010938597,-0.00017589014067160286,6e-05,6e-05
45,145.0,-4.129904805668019,0.3,1728.0,0.00032512105907438454,-0.0002709768948919556,6e-05,6e-05
46,146.0,-4.500691957820736,0.3,1764.0,0.00036885863259387687,-0.00015189248014889562,6e-05,6e-05
47,147.0,-3.943164708755241,0.3,1800.0,0.00042983214591121226,-0.00011749780114116972,6e-05,6e-05
48,148.0,-4.473051146637001,0.3,1836.0,0.00040162789194527507,-0.0002077116677814832,6e-05,6e-05
49,149.0,-4.144436458513173,0.3,1872.0,0.000502509578007965,-0.00030156225800819457,6e-05,6e-05
50,150.0,-4.429391833470681,0.3,1908.0,0.00044197545342000846,-0.0002787949652676608,6e-05,6e-05
51,151.0,-4.6749222400089785,0.3,1944.0,0.00027758974467329933,-0.00027412975484961957,6e-05,6e-05
52,152.0,-4.452874086672246,0.3,1980.0,0.0003712460604500779,-0.00031121883310689417,6e-05,6e-05
53,153.0,-4.2423222007465125,0.3,2016.0,0.0004333016246808757,-0.0002462477515674656,6e-05,6e-05
54,154.0,-3.9038840033888276,0.3,2052.0,0.0002683665759552351,-0.00042264887393276656,6e-05,6e-05
55,155.0,-4.740992776469393,0.3,2088.0,0.00020496417929157792,-0.0003725815658958345,6e-05,6e-05
56,156.0,-3.907318415360783,0.3,2124.0,0.00021531319690142525,-0.00037586971856632767,6e-05,6e-05
57,157.0,-4.111600482583265,0.3,2160.0,0.0002922012147822795,-0.00038744448472219936,6e-05,6e-05
58,158.0,-4.590413617214583,0.3,2196.0,0.0002908762686412797,-0.00031741423242902033,6e-05,6e-05
59,159.0,-3.5942749585633464,0.3,2232.0,0.0002800801007654545,-0.00040931349845623605,6e-05,6e-05
60,160.0,-3.608991873082683,0.3,2268.0,0.0001615104536973053,-0.00046443942010178705,6e-05,6e-05
61,161.0,-3.5873977212049253,0.3,2304.0,0.00014082932440165355,-0.00040304322549990565,6e-05,6e-05
62,162.0,-3.9866612360975178,0.3,2340.0,0.00011662780944837028,-0.0004003765265077637,6e-05,6e-05
63,163.0,-4.169509889320663,0.3,2376.0,0.00010721294100551182,-0.00034238272877565936,6e-05,6e-05
64,164.0,-3.925539256547166,0.3,2412.0,7.949835619235101e-05,-0.0003264130722505748,6e-05,6e-05
65,165.0,-4.443278965124872,0.3,2448.0,-4.6827284445028916e-05,-0.00036725239164683935,6e-05,6e-05
66,166.0,-4.18795216000432,0.3,2484.0,-9.749108219167628e-05,-0.00038351189350243687,6e-05,6e-05
67,167.0,-4.19741032966227,0.3,2520.0,3.539748011577624e-05,-0.00030086290139791426,6e-05,6e-05
68,168.0,-4.170982344540068,0.3,2556.0,-8.321285551341632e-05,-0.00031882675406130236,6e-05,6e-05
69,169.0,-4.351224547905813,0.3,2592.0,-7.862189418307122e-05,-0.00037833909287839876,6e-05,6e-05
70,170.0,-4.374822642580364,0.3,2628.0,-0.00011160078123304722,-0.00032774890870874984,6e-05,6e-05
71,171.0,-3.6164843159236737,0.3,2664.0,-0.00013576163565905076,-0.00041534804075482194,6e-05,6e-05
72,172.0,-4.675215160027971,0.3,2700.0,-0.00012071167193679122,-0.00037974343676228887,6e-05,6e-05
73,173.0,-4.24407911940105,0.3,2736.0,-0.00015897585497377602,-0.0003747916288234786,6e-05,6e-05
74,174.0,-4.641624992371077,0.3,2772.0,-0.0002046319588756878,-0.00027984178377449633,6e-05,6e-05
75,175.0,-3.551624190936751,0.3,2808.0,-0.0003579780170593198,-0.0003328594275868443,6e-05,6e-05
76,176.0,-3.8069041056341093,0.3,2844.0,-0.00015124243332222592,-0.00037214014001580827,6e-05,6e-05
77,177.0,-3.706115924256077,0.3,2880.0,-0.0002467702157267429,-0.0003486437453956723,6e-05,6e-05
78,178.0,-4.122389534221812,0.3,2916.0,-0.00028119970391482486,-0.00028289818049358076,6e-05,6e-05
79,179.0,-4.417185020577941,0.3,2952.0,-0.00023546531600533428,-0.0002931180914052244,6e-05,6e-05
