,x_rv,y_rv,y_rv_err,x_astrometry,y_ra,y_dec,y_ra_err,y_dec_err
0,3672.0,-8.55824787545516,0.3,108.0,-5.550703025031423e-05,0.0003835907163543797,6e-05,6e-05
1,3673.0,-7.782592994966505,0.3,144.0,-1.1361408240175268e-05,0.0003730542841298913,6e-05,6e-05
2,3674.0,-7.94181311172471,0.3,180.0,-1.4287335092284169e-05,0.0003895924993670088,6e-05,6e-05
3,3675.0,-8.498963157139725,0.3,216.0,8.831220702392585e-05,0.00047809324817088534,6e-05,6e-05
4,3676.0,-8.367837600272072,0.3,252.0,0.00011474628190775929,0.00043262877606862517,6e-05,6e-05
5,3677.0,-8.047823558446566,0.3,288.0,0.00012833439931408518,0.0002738952859147548,6e-05,6e-05
6,3678.0,-8.086132651931814,0.3,324.0,0.0002570272511140238,0.0004200127690262917,6e-05,6e-05
7,3679.0,-8.856807218595565,0.3,360.0,0.0003057755932064156,0.00034229898270150637,6e-05,6e-05
8,3680.0,-8.033961873104923,0.3,396.0,0.00020988222129189032,0.00039785956349569675,6e-05,6e-05
9,3681.0,-8.340303376139607,0.3,432.0,0.000353183641667908,0.0003124859434245824,6e-05,6e-05
10,3682.0,-7.942005960989703,0.3,468.0,0.00039841953184667185,0.00032432613416497286,6e-05,6e-05
11,3683.0,-8.545430073626619,0.3,504.0,0.00031705881449314166,0.00034735989148967943,6e-05,6e-05
12,3684.0,-8.502011282904196,0.3,540.0,0.0002920922394550791,0.00030354207629504907,6e-05,6e-05
13,3685.0,-8.2423896740626,0.3,576.0,0.0003496794258659121,0.00021106768791454667,6e-05,6e-05
14,3686.0,-8.631759338810438,0.3,612.0,0.0004092940712993838,0.00032760760368220665,6e-05,6e-05
15,3687.0,-8.722559357155038,0.3,648.0,0.0004334420336978197,0.00027816927329293395,6e-05,6e-05
16,3688.0,-8.578225842593008,0.3,684.0,0.0004048056467426103,0.0003387419093548843,6e-05,6e-05
17,3689.0,-8.093051660014606,0.3,720.0,0.0005078625245969328,0.00017502259283015865,6e-05,6e-05
18,3690.0,-8.170716426540412,0.3,756.0,0.0005852933762027928,0.0002195736797480852,6e-05,6e-05
